coinpair,length_in_days,balance,config_length,config_multiplier,no_of_orders,number_of_profit_order,average_profit,number_of_loss_order,average_loss,avarage_pnl_per_month,profit_amounts,loss_amounts
eth,2327.1666666666665,2353.37585592086,16,18.5,13,6,418.25240499374536,7,-22.305510577373216,30.337868227870427,"""[1414.622265122265, 82.7685029436501, 52.45763367094306, 10.350574824950217, 945.6038961038961, 3.7115572967678814]""","""[-10.806946688206796, -27.284523015343566, -23.420558528322193, -22.23195284322345, -33.57260058440099, -15.094786777511295, -23.727205604604215]"""
eth,2327.1666666666665,2345.0257529973824,16,19.0,13,6,418.12961972892964,7,-23.39313791088514,30.230225276769232,"""[1414.622265122265, 82.7685029436501, 52.45763367094306, 10.350574824950217, 945.6038961038961, 2.9748457078735773]""","""[-12.624394184168022, -27.284523015343566, -23.420558528322193, -23.561454878995267, -35.55057316250843, -16.995574413723887, -24.314887193134595]"""
eth,2327.1666666666665,2270.3692440362884,16,19.5,12,6,403.90571028099447,6,-25.51083627494637,29.267812355978798,"""[1328.2014563106798, 78.53437762825905, 48.47591717308126, 10.350574824950217, 923.8158939123376, 34.05604183665901]""","""[-12.624394184168022, -27.284523015343566, -29.443227212201908, -23.561454878995267, -35.55057316250843, -24.600845196461027]"""
eth,2327.1666666666665,2230.9205817136813,16,20.0,12,5,481.6759629581381,7,-25.35131901100132,28.759271267525794,"""[1328.2014563106798, 78.53437762825905, 48.47591717308126, 923.8158939123376, 29.35216976633286]""","""[-15.174509803921572, -27.284523015343566, -29.443227212201908, -24.444202266782913, -35.55057316250843, -17.21710446677158, -28.34509314947924]"""
eth,2327.1666666666665,740.9932374320722,17,3.0,157,68,19.222090841942215,89,-6.36077460471908,9.5523012775029,"""[11.966843501326261, 10.081506196377509, 18.43447560404256, 1.054545454545449, 3.2870784234051285, 1.7793532997614552, 7.679075267063526, 0.6083902564763424, 29.95076747331242, 1.8251231527093488, 0.9803710297011099, 2.3272945858552303, 37.30993292636975, 101.23663624511082, 1.650537634408602, 4.270042194092833, 68.08799454297407, 62.05665014149237, 54.894016013485036, 7.367473047594008, 39.75923776359064, 8.766109785202866, 30.265695376413262, 45.539842381786336, 28.974969474969484, 7.228214503351611, 52.350546780072904, 5.253874044977771, 0.6611938741808305, 2.1484733251314116, 0.45247849242113136, 0.6046933109210411, 37.88905182706321, 29.48956231291124, 10.540068201193536, 4.182915144619433, 34.05555555555556, 26.234109870621893, 12.141298265249025, 3.021564637386236, 2.295311091073038, 10.401293491042416, 48.61734129400571, 15.695745086112133, 1.2269124060606023, 6.866200606412161, 13.410886365804787, 50.418273645546364, 8.52157045245683, 2.200102558938207, 31.68933147909008, 2.7730375426621077, 65.97013188518233, 22.478219385405016, 8.435708917759676, 14.372957730100584, 0.02545129044289285, 44.893485266141255, 8.499819227240877, 13.317305677770792, 23.87564499484004, 11.699281867145416, 27.70761424600867, 7.416539535757039, 11.38429628522311, 19.907526048054205, 0.9018276994055703, 25.692799258665318]""","""[-9.793369055592775, -6.155437249083606, -4.126373626373628, -2.673913043478253, -1.982587064676626, -14.629916161134203, -8.119848612279231, -3.699498117942278, -4.026448362720396, -1.6393442622950767, -5.823534683635056, -4.3988303508947375, -14.821118782085321, -25.888531618435156, -5.998596170226192, -9.485268878718534, -1.4863933680786294, -5.8885808773465635, -3.9679959631793116, -5.904962470090777, -2.948347447853167, -13.059781133178788, -6.119834710743802, -17.24081828491669, -0.6795493311787413, -13.833095029579448, -8.877835278572988, -6.795054955342944, -1.6270102570596376, -6.424936891077124, -8.286899206322175, -4.397005239962528, -13.468845036155976, -7.7133333333333285, -11.487247332350128, -9.491288399816591, -1.0338078291814947, -8.205726204019717, -7.908393221542005, -3.7258064516129146, -2.2983807408468806, -10.628590971272224, -2.020099756546525, -6.968486029889546, -1.8544018058690745, -5.157212813711485, -4.7331012800359265, -0.9671869847202343, -4.798476783004551, -3.5561797752809086, -3.3327541924762047, -11.457028507232124, -4.587985059140898, -9.814084713469153, -5.095940252776711, -1.005782341601335, -0.03761721619636438, -4.039177876022954, -6.746918065972852, -9.954536124794737, -3.7877484844212512, -0.6147520081601399, -4.202482780158584, -4.0312500000000036, -10.503585514521335, -12.977966796474691, -10.858044862978184, -8.398943695145748, -8.501050303997577, -4.8461046476213765, -5.387948776583581, -10.883019470156405, -8.095022932655194, -9.664445052065528, -4.0727305869486, -7.9428751865885845, -4.301198310578533, -3.55770229404038, -6.434392354384598, -2.793082173611116, -4.244347475445721, -2.8550450152134794, -5.609077647370861, -7.645800276687871, -9.265697703507282, -7.083005423800912, -1.325799721835883, -1.1268595839590594, -2.2098551581584767]"""
eth,2327.1666666666665,677.0014247013796,17,3.5,132,60,20.234868844873393,72,-7.459593138764216,8.727369221961494,"""[7.11956521739131, 11.966843501326261, 6.667603356686421, 18.43447560404256, 12.95454545454546, 4.612941368343804, 0.6083902564763424, 28.623281555692696, 6.209359605911322, 44.42993947433879, 101.23663624511082, 4.270042194092833, 62.91033525838147, 57.5144777662875, 49.925781449186665, 4.022745201156978, 34.32298316889147, 4.7170344969078855, 0.7120995423340912, 30.265695376413262, 40.711210363659454, 28.974969474969484, 5.743013570200842, 52.350546780072904, 2.0848593121929406, 0.9996350445687936, 2.5810250333284004, 37.88905182706321, 29.48956231291124, 16.180875248650196, 0.6554252199413484, 34.05555555555556, 26.234109870621893, 7.8909610672474795, 1.2636086145497738, 18.324614208047347, 46.50507685473907, 11.679814639130116, 1.2269124060606023, 1.9178644763860264, 7.986176806456124, 65.0188246097337, 3.4497651231904944, 1.5971447857370018, 31.68933147909008, 2.7730375426621077, 40.066769071750535, 26.00670034378727, 3.5197897340754487, 21.592233179321678, 36.616575933921524, 2.44318292564078, 10.65089514066496, 21.826057961899192, 0.35154528672660956, 20.69199159611939, 3.8366183045898223, 8.203387676554966, 21.79583595840192, 25.692799258665318]""","""[-15.77375201288245, -8.106837606837598, -7.774265172340881, -23.94650864830237, -8.36375105130362, -4.371484514061947, -0.37781462733461907, -6.093421247592229, -2.7371727324308974, -6.681172291296623, -10.908445146014206, -5.891729563091303, -21.092938041305793, -5.998596170226192, -5.8885808773465635, -6.579696626808158, -5.904962470090777, -6.051301684532918, -11.545334164200026, -9.198601102161925, -15.410156524180524, -13.187585266030014, -3.7375384510800216, -6.795054955342944, -3.7417373686209983, -10.890599139357843, -6.0746871696955305, -15.215231788079471, -13.639812468337876, -9.491288399816591, -1.269341957397255, -2.1883573689764373, -10.29142965491088, -0.4708071814333732, -5.211289859235862, -7.734001417799829, -2.6408097456108925, -7.965716124560628, -5.423646979564344, -2.715069016312948, -6.231130507639496, -4.455056179775282, -4.140325222843327, -12.064874639359587, -9.814084713469153, -5.095940252776711, -1.9305439775910336, -0.7659802659802679, -9.567250708580262, -5.3016875294901356, -1.8209231161545198, -6.2193816884661235, -11.043396226415098, -14.13841328371394, -6.501961671948104, -8.785216043402448, -7.608239095315022, -8.453193725967523, -11.517611214035409, -5.341139567827675, -9.40263521627807, -5.766721477970686, -7.8257857968156195, -7.268216582930654, -4.758040935672514, -3.96474725993784, -6.391519130031159, -7.645800276687871, -9.265697703507282, -7.7439281942977845, -3.627226214762788, -5.253510984874833]"""
eth,2327.1666666666665,675.7094302071396,17,4.0,108,50,23.171837987837026,58,-8.32555981352951,8.710713846400138,"""[34.09782608695652, 10.536744528478676, 3.2258347978910322, 12.897044509335451, 0.6083902564763424, 25.251388542391574, 6.209359605911322, 44.42993947433879, 88.37641023023127, 69.40506329113924, 48.055148555148556, 37.40846617736431, 3.1559924898299734, 29.999508449978922, 8.139995157971192, 35.66003062787136, 40.711210363659454, 27.02136752136753, 0.7497136311569264, 49.593065432157694, 2.0848593121929406, 2.5810250333284004, 20.437952252279594, 29.48956231291124, 12.372975277067352, 48.65542521994135, 20.834074685901037, 8.296168877635283, 1.2636086145497738, 85.84550022166394, 9.3863392665666, 1.9178644763860264, 7.986176806456124, 63.16075113495666, 1.1889085897804625, 1.1275601605250072, 27.947025352637336, 40.066769071750535, 18.14841745081265, 1.4023385435599234, 21.592233179321678, 34.68159051382079, 2.44318292564078, 52.91176470588234, 0.6446468429270884, 20.69199159611939, 3.1796240532895172, 5.49045000723484, 19.67901324406927, 17.5515999329871]""","""[-9.619658119658121, -11.507268951194188, -0.5721500721500706, -23.94650864830237, -11.511682823763365, -2.7371727324308974, -9.292068875554405, -10.908445146014206, -7.210691823899371, -22.795136575616247, -2.1742505818194426, -5.8885808773465635, -6.579696626808158, -8.43707197312314, -9.427511657481979, -4.444393832034281, -9.648360898633003, -4.677689594356271, -3.7417373686209983, -13.802694535381514, -15.215231788079471, -9.491288399816591, -1.269341957397255, -7.1341528594334624, -10.76924535456958, -3.84094802969732, -6.105010749784552, -10.302482529755249, -5.881732612863864, -9.752933313530372, -4.403204087430828, -8.483527485893152, -4.574906367041197, -12.064874639359587, -2.066147390335454, -6.187476062811181, -3.5092359814789384, -2.024906811250433, -6.643279334500872, -2.4278337370904, -8.840242082573383, -0.09630424133912358, -19.718193707767202, -16.556614900727347, -12.727107282765239, -11.260604211168749, -12.25966140142189, -11.517611214035409, -8.445968285732933, -7.8257857968156195, -12.502251394626162, -6.321843643976024, -6.571508882392624, -7.303262383131086, -9.265697703507282, -8.477581059137812, -6.292134350098528, -5.829565437186804]"""
eth,2327.1666666666665,728.7168062299086,17,4.5,82,40,27.672159099497684,42,-9.00403708928569,9.39404319425507,"""[34.09782608695652, 19.196969696969703, 3.2258347978910322, 10.714871705358702, 12.99693251533742, 2.3682685915091617, 44.42993947433879, 80.25246731125695, 69.40506329113924, 36.66931216931217, 37.679608246458784, 60.442059191329726, 0.21937609251041623, 33.60541092394078, 29.03592233009709, 27.02136752136753, 47.572573156503715, 20.437952252279594, 24.386838440111426, 11.616293839531426, 43.283414856102844, 13.632472035573718, 5.587961688776354, 0.8000960940591326, 82.26932170829024, 4.060082163642585, 8.830283837672997, 7.643137512206456, 63.16075113495666, 2.9049297699076293, 25.11728395061728, 59.10837233340031, 18.14841745081265, 19.85448371176603, 30.96721845422847, 48.34233737596471, 32.7099754177223, 3.0372274638679775, 17.961650414786785, 14.092058971351989]""","""[-14.549586776859499, -2.7371727324308974, -0.8273617734244143, -18.10970190705424, -27.921218150311283, -8.275102676674692, -19.705982973983616, -7.315299379213669, -4.115925058548007, -8.145358726112466, -13.09594095940959, -8.898314014752376, -6.531826431978385, -19.42470410475951, -2.579681652375771, -9.491288399816591, -7.555170071328057, -9.712987707108512, -12.243313887415724, -4.62621359223301, -6.441991875897735, -8.644347228516644, -9.752933313530372, -9.659308218820195, -6.760938976875612, -12.749506068303695, -5.526674123532327, -2.024906811250433, -0.8316819019075712, -7.594100438810335, -12.98051948051948, -4.757510993108405, -3.1564037270675436, -16.95392942142078, -2.2674858223062424, -1.765084824811989, -12.172068387966856, -9.994812143427245, -9.275568588184811, -8.058867936650717, -11.944460291384067, -8.994306199915652]"""
eth,2327.1666666666665,693.9683702489502,17,5.0,69,33,30.98789002176398,36,-9.128666679701693,8.946093722324074,"""[27.46739130434783, 10.714871705358702, 12.99693251533742, 2.3682685915091617, 36.39577978608739, 66.43512959437695, 63.860497153003095, 23.760300488524294, 29.056277537941174, 51.50787401574804, 26.201587301587306, 29.03592233009709, 23.25873918710749, 43.32882673244288, 35.43628239770874, 24.386838440111426, 7.028003896194269, 41.33824365828689, 12.868879894138718, 82.26932170829024, 27.148065730914062, 7.643137512206456, 63.889190105049124, 1.830983221293116, 19.688360299444568, 59.10837233340031, 13.3316773047312, 18.26260683681728, 28.311713910268445, 69.25042597975342, 32.7099754177223, 17.617834857059936, 14.092058971351989]""","""[-14.549586776859499, -2.397546897546897, -0.9889765805953538, -5.106571724083066, -9.308333333333339, -19.153952971671906, -10.786550535807024, -3.545011811151011, -19.705982973983616, -10.091347710640504, -7.72917363666778, -13.837203864079868, -8.898314014752376, -6.531826431978385, -19.42470410475951, -3.285541712065941, -9.491288399816591, -7.555170071328057, -5.882556009581504, -10.395549294690946, -8.52069153280698, -10.21315115732273, -0.1099711717822634, -5.804283115594504, -5.832119723588122, -13.536745491499184, -6.289274847715482, -3.9029747091845697, -18.44226957051613, -5.895902676855276, -12.172068387966856, -0.2482842334402322, -16.343700947774977, -8.058867936650717, -14.255295544320305, -10.34121056684944]"""
eth,2327.1666666666665,914.0144979581939,17,5.5,57,28,43.12679921044815,29,-10.12192689428809,11.78275511225918,"""[27.46739130434783, 7.8254737203121, 32.39570552147238, 36.39577978608739, 107.69544101137306, 63.860497153003095, 148.19573232555996, 47.20341207349081, 21.488568634043464, 16.53883495145631, 19.924722737312067, 58.18833695776582, 31.367909443280606, 24.386838440111426, 8.238478857384097, 38.067853486520306, 10.362036156041873, 75.56938115537262, 28.045818106598638, 3.9232948107863086, 60.86363343003749, 52.11354581673307, 147.84189899221914, 10.186165572770465, 18.546575342465754, 65.94717444717443, 30.269610687594774, 14.640266971232773]""","""[-4.272116065109705, -2.275757055846279, -6.618227384835708, -9.947619047619055, -13.619010527309644, -5.2909604519773925, -22.861365263744137, -13.104340567612683, -13.837203864079868, -8.898314014752376, -8.095711451606096, -15.215231788079471, -6.573782497253745, -9.491288399816591, -10.986545186670318, -10.395549294690946, -9.501777729892801, -11.242463033596309, -3.142589737943175, -6.360816475111624, -6.76381038773754, -8.311883976344694, -7.807886638188412, -13.526622973291351, -3.9421024185920848, -16.343700947774977, -11.347704329441612, -18.494361659283122, -15.267136766152833]"""
eth,2327.1666666666665,1156.398139792788,17,6.0,51,26,55.10157090404004,25,-11.049708148490131,14.90737414328596,"""[27.46739130434783, 7.8254737203121, 31.524539877300604, 36.39577978608739, 96.39671361502347, 450.14389069164673, 47.20341207349081, 83.73143931289543, 11.32649988417883, 54.779844340162526, 30.558282984687928, 24.386838440111426, 6.403230269073818, 34.382265953816415, 10.362036156041873, 73.85225618631732, 26.903813298708393, 1.788692499433484, 58.36920402984807, 52.11354581673307, 136.0901693153533, 10.186165572770465, 17.354043107189366, 65.94717444717443, 30.269610687594774, 6.878530134741146]""","""[-5.34954513645906, -8.63817330210772, -6.618227384835708, -10.619047619047626, -21.617826068321122, -11.42388146426497, -8.898314014752376, -10.664961369805795, -15.215231788079471, -6.573782497253745, -10.402990600641907, -10.986545186670318, -10.912926391382399, -9.501777729892801, -13.21226291864778, -3.9904206121999426, -10.939176697752762, -7.522886674049464, -11.232984293193715, -10.464396773175904, -18.70561126465187, -5.802247160181065, -11.347704329441612, -20.334645669291337, -15.267136766152833]"""
eth,2327.1666666666665,3936.1485780025014,17,6.5,41,22,188.93334135361377,19,-11.599206935631619,50.74172771184203,"""[18.02173913043479, 1.2497304917489038, 3210.0521472392643, 47.20341207349081, 83.73143931289543, 8.960807654808068, 45.70124535155238, 28.473494853811808, 24.386838440111426, 5.756445513922326, 34.382265953816415, 8.123762751716034, 73.03132922854037, 23.94429610840398, 1.788692499433484, 65.93951596249948, 358.968791500664, 7.4302274606516905, 14.432110738846768, 63.7756680731364, 26.67087173317994, 4.5086777065739385]""","""[-7.376241353331972, -8.63817330210772, -6.618227384835708, -15.380952380952381, -22.51362993442202, -13.31078932077433, -10.415840346637784, -10.664961369805795, -6.573782497253745, -10.402990600641907, -10.986545186670318, -10.462155535419233, -13.747130913434072, -7.651508478308733, -11.367609780031078, -14.818132699373244, -14.7885497120943, -18.70561126465187, -5.962099716254569]"""
eth,2327.1666666666665,3715.7630027789673,17,7.0,38,20,196.51837907543353,18,-11.922476596094604,47.900690431870956,"""[13.083333333333337, 1.2497304917489038, 3040.1134969325153, 35.7993442201363, 83.73143931289543, 40.66794949407593, 11.71176018447349, 24.386838440111426, 5.211354309165543, 29.92846167548818, 6.3544141976237105, 68.64756446991404, 23.94429610840398, 1.0980193562907867, 57.26648907611614, 333.96847080150206, 62.68366057798599, 58.93516121440339, 26.67087173317994, 4.914925579307256]""","""[-9.495381835218534, -8.82220367278798, -10.166640146391929, -17.435802411766062, -13.31078932077433, -6.842425950821805, -12.313773833004602, -16.89817263765328, -8.81471718345098, -10.402990600641907, -10.986545186670318, -11.147976725733944, -14.217591157938232, -10.553333333333331, -11.795572916666664, -15.847248171675654, -15.963736263736262, -9.589677381437104]"""
eth,2327.1666666666665,3747.5885348294655,17,7.5,33,19,206.3665021644492,14,-12.38392902107631,48.31096012814609,"""[13.083333333333337, 1.2497304917489038, 3040.1134969325153, 35.7993442201363, 77.79568725738913, 40.66794949407593, 11.71176018447349, 15.837728277782332, 5.211354309165543, 28.44555986296981, 2.842597739484892, 61.8352435530086, 44.750734872054934, 57.26648907611614, 333.96847080150206, 62.68366057798599, 58.93516121440339, 23.85031334708122, 4.914925579307256]""","""[-11.01072791891537, -9.693881769326167, -11.295097423004405, -15.2007553747821, -6.842425950821805, -15.36635380534585, -9.90202445579324, -11.78908194199357, -10.986545186670318, -11.41187173672276, -10.553333333333331, -18.223357891460005, -19.77261823166553, -11.326931275233912]"""
eth,2327.1666666666665,3450.887474978778,17,8.0,28,17,211.99358507966176,11,-13.909406488679268,44.486123719557405,"""[13.083333333333337, 1.2497304917489038, 2733.8558282208587, 31.99447939669181, 77.89383467384324, 37.87239470725591, 11.71176018447349, 10.23622143968553, 78.65465268676277, 59.508472781190434, 40.50129225679288, 57.058259434935046, 308.95228538132847, 54.75059665871122, 57.80256578024957, 23.85031334708122, 4.914925579307256]""","""[-14.323044745848655, -10.842857142857138, -11.295097423004405, -8.796090275050156, -16.89817263765328, -17.576817392007108, -13.829713587620462, -13.64273961332785, -10.553333333333331, -21.76963906581741, -13.475966158952149]"""
eth,2327.1666666666665,3497.118468053011,17,8.5,27,17,214.97859813000517,10,-15.751770015707729,45.082097274908115,"""[10.288080157823691, 1.2497304917489038, 2733.8558282208587, 26.914055613430556, 161.10135667131001, 32.7802890198271, 11.71176018447349, 10.23622143968553, 75.47640891218875, 59.508472781190434, 40.50129225679288, 45.872897999263536, 308.95228538132847, 55.40579898921484, 56.532916087158085, 21.759469371382746, 2.4893046324099974]""","""[-19.374382050957024, -13.494717594473792, -11.295097423004405, -16.89817263765328, -17.576817392007108, -10.986545186670318, -13.64273961332785, -10.973510988427641, -27.75973261582443, -15.515984654731453]"""
eth,2327.1666666666665,3448.769041422733,17,9.0,24,17,209.06820202430907,7,-15.055770427217238,44.458814542440166,"""[30.259015221166628, 1.2497304917489038, 2666.3315586484446, 26.914055613430556, 154.1306667452691, 20.896008509776106, 11.71176018447349, 10.23622143968553, 74.0019659239843, 59.508472781190434, 34.40593121239963, 44.78508771929824, 306.47554697554693, 40.35052282261768, 54.45676837915732, 15.956817112654615, 2.4893046324099974]""","""[-16.10775658205897, -16.89817263765328, -19.488160181032047, -10.986545186670318, -13.64273961332785, -12.33543311202885, -15.931585677749355]"""
eth,2327.1666666666665,3353.7291779709535,17,9.5,24,16,217.27754724511226,8,-15.33894724385541,43.23363546764819,"""[26.496725865661276, 2666.3315586484446, 19.557696930843807, 132.86084419029655, 20.896008509776106, 7.576764933358364, 10.23622143968553, 58.471166448230676, 54.937647385212934, 34.40593121239963, 44.78508771929824, 302.6875557822261, 40.35052282261768, 40.00547497939158, 15.956817112654615, 0.8847319416984296]""","""[-17.731593883020654, -2.8121849747979812, -18.899968347543965, -19.488160181032047, -12.415459321627633, -15.31163951787786, -16.739846862227736, -19.312724862715395]"""
eth,2327.1666666666665,3267.2576297028622,17,10.0,22,14,241.55378357577655,8,-14.311917544751207,42.11891236457174,"""[9.669659688461143, 2563.204200553366, 17.528912435498476, 132.86084419029655, 19.28522946003445, 5.967054627370002, 8.606543280648587, 58.471166448230676, 51.60847551671522, 120.88805913410994, 301.7541087874625, 38.33455789206993, 40.00547497939158, 13.568683067216442]""","""[-17.731593883020654, -4.092287382990637, -19.548843696215556, -19.488160181032047, -15.271136677997736, -15.31163951787786, -22.95595082428568, -0.09572819458949566]"""
eth,2327.1666666666665,3224.123896106896,17,10.5,21,14,237.65305902120176,7,-14.716990027132612,41.56286623929252,"""[8.224175070987958, 2559.6674641148325, 15.41489361702127, 132.86084419029655, 16.385827170499436, 1.381169677779857, 7.271681270985174, 58.471166448230676, 51.60847551671522, 120.88805913410994, 266.76491405460064, 38.33455789206993, 40.00547497939158, 9.864123159303892]""","""[-24.28206549863236, -4.092287382990637, -19.488160181032047, -15.271136677997736, -15.31163951787786, -22.95595082428568, -1.6176901071119656]"""
eth,2327.1666666666665,3076.0511033289827,17,11.0,19,13,241.81719980996087,6,-11.262082366751358,39.6540284035821,"""[6.588436686276396, 2444.3810681338487, 13.674668495656146, 122.66715542521995, 13.857207982980439, 5.650192449430846, 58.471166448230676, 49.979248494936876, 100.13234843289945, 248.65409016629823, 29.698416675017537, 40.00547497939158, 9.864123159303892]""","""[-24.28206549863236, -4.396311704936395, -15.271136677997736, -2.437837690411718, -16.909612058374922, -4.275530570155013]"""
eth,2327.1666666666665,2996.808543845999,17,11.5,19,13,236.38614941397105,6,-12.701899755937523,38.632495731023404,"""[6.588436686276396, 2397.1662777129523, 8.096841668865189, 119.59486348912542, 8.72235248143806, 3.9140529031201385, 58.471166448230676, 46.19084936007117, 100.13234843289945, 248.65409016629823, 29.005517899937207, 37.88006614981165, 8.603078982597054]""","""[-25.353995712279147, -5.596407712617013, -15.271136677997736, -5.749689170912012, -19.126966069838755, -5.113203191980482]"""
eth,2327.1666666666665,2837.2636609277433,17,12.0,17,11,263.8007425431658,6,-10.757417841180162,36.57576874360767,"""[2256.5595099183197, 5.730644447721566, 111.23646459972237, 3.4663931223134057, 83.13821936091702, 36.52005338443636, 95.53942435602853, 248.65409016629823, 17.233193240290856, 37.43133084096087, 6.298844537815128]""","""[-0.23814898419864633, -12.808715901530269, -16.57118598016574, -6.112927868376186, -21.127424918389554, -7.686103394420574]"""
eth,2327.1666666666665,2857.0058105373264,17,12.5,16,11,265.4143481227579,5,-12.510403762602117,36.83026898923718,"""[2256.5595099183197, 5.730644447721566, 110.20051228918439, 3.4663931223134057, 109.15941283558224, 33.98878140534729, 95.53942435602853, 248.65409016629823, 17.233193240290856, 34.517989417989426, 4.507878151260499]""","""[-0.23814898419864633, -12.808715901530269, -18.169700674727167, -21.127424918389554, -10.208028334164942]"""
eth,2327.1666666666665,2482.3323841914175,17,13.0,16,10,255.11016183103226,6,-11.461539019817515,32.00027423579855,"""[1947.9770484770484, 77.73232462552758, 2.3956623681125424, 100.4149049564754, 33.98878140534729, 88.67609989497024, 248.65409016629823, 17.233193240290856, 30.650910158543763, 3.3786030177081297]""","""[-0.23814898419864633, -13.917609225992457, -1.1144448436938685, -18.169700674727167, -25.121302056128016, -10.208028334164942]"""
eth,2327.1666666666665,2454.220744789519,17,13.5,16,8,315.83027051714424,8,-9.052677418454323,31.63788111882213,"""[1947.9770484770484, 77.73232462552758, 93.83800154652462, 33.98878140534729, 88.67609989497024, 242.81442853023165, 13.038080276699235, 28.57739938080496]""","""[-0.23814898419864633, -13.917609225992457, -1.1144448436938685, -1.6411689741064643, -18.169700674727167, -25.12605061968755, -2.0062676910634947, -10.208028334164942]"""
eth,2327.1666666666665,2416.8712179449903,17,14.0,16,8,312.89365471256,8,-10.784752469436214,31.15640043186266,"""[1947.9770484770484, 77.73232462552758, 90.5129736231635, 33.98878140534729, 86.95477885400864, 228.6358262039796, 12.208701621828256, 25.13880288957688]""","""[-0.23814898419864633, -16.564167960375546, -4.578376972429356, -6.29924082665542, -20.126505480626097, -25.12605061968755, -2.0062676910634947, -11.339261220453608]"""
eth,2327.1666666666665,2708.9675706949124,17,14.5,15,7,402.36513605070155,8,-13.448547707499845,34.921876582760454,"""[1892.4214929214927, 77.73232462552758, 90.5129736231635, 28.737988236071644, 698.6597619325474, 5.423010746331645, 23.068400269776426]""","""[-2.321396993810798, -18.22463768115943, -9.67981619559564, -8.490038199385808, -20.126505480626097, -29.376015005460847, -4.973368139814203, -14.396603964145946]"""
eth,2327.1666666666665,2611.3149785311725,17,15.0,14,7,385.80837254858267,7,-12.763375615557964,33.66301626696348,"""[1808.659159159159, 71.01526854431602, 88.51967522983074, 28.737988236071644, 685.5310421286031, 0.953283952932352, 17.24219058916567]""","""[-2.321396993810798, -18.22463768115943, -10.858047511467102, -8.490038199385808, -29.376015005460847, -5.600865259700466, -14.472628657921287]"""
eth,2327.1666666666665,2569.679017090103,17,15.5,14,7,381.3990284842426,7,-14.302026042799296,33.12627824079486,"""[1808.659159159159, 71.01526854431602, 71.59186285135476, 26.63603199391977, 673.6954022988505, 0.953283952932352, 17.24219058916567]""","""[-3.9770514603616167, -18.22463768115943, -11.976185647162218, -11.835843710387007, -29.376015005460847, -7.01028261882001, -17.714166176243946]"""
eth,2327.1666666666665,2436.380769048464,17,16.0,14,6,425.69234428795204,8,-14.721662084906033,31.407902200725026,"""[1724.3605748605746, 59.735579708145984, 71.59186285135476, 22.356041626517644, 658.867816091954, 17.24219058916567]""","""[-4.544244728655375, -24.756170780520353, -17.58197447994174, -13.53958314288327, -29.782341831916906, -0.800032816089264, -7.516260757210068, -19.25268814203128]"""
eth,2327.1666666666665,2795.8191758634357,17,16.5,13,6,488.2276019107749,7,-19.07806222874486,36.041499080098724,"""[1724.3605748605746, 58.36390985668965, 68.70076592630514, 17.61524378492967, 1050.3116883116882, 10.013428724462457]""","""[-10.806946688206796, -24.756170780520353, -21.596792578285786, -15.784760947070119, -31.361515231788747, -9.98756123331091, -19.25268814203128]"""
eth,2327.1666666666665,2674.8930000566734,17,17.0,13,6,468.3352080812477,7,-19.302606918687587,34.48261405215221,"""[1691.3275418275416, 92.99350437571344, 52.45763367094306, 17.61524378492967, 945.6038961038961, 10.013428724462457]""","""[-10.806946688206796, -24.756170780520353, -21.596792578285786, -17.35657377666923, -31.361515231788747, -9.98756123331091, -19.25268814203128]"""
eth,2327.1666666666665,2576.1501373725573,17,17.5,13,6,453.59367235918575,7,-20.773128111793856,33.20969882740531,"""[1607.4579579579577, 88.41387391292567, 52.45763367094306, 17.61524378492967, 945.6038961038961, 10.013428724462457]""","""[-10.806946688206796, -25.343228819212808, -21.596792578285786, -22.23195284322345, -31.361515231788747, -13.607983003774297, -20.463477618065102]"""
eth,2327.1666666666665,2361.479518694659,17,18.0,13,6,418.52351930609444,7,-21.380228163129686,30.442334266636017,"""[1414.622265122265, 82.7685029436501, 52.45763367094306, 10.350574824950217, 945.6038961038961, 5.338243170862342]""","""[-10.806946688206796, -27.284523015343566, -21.596792578285786, -23.561454878995267, -31.361515231788747, -14.586887131222564, -20.463477618065102]"""
eth,2327.1666666666665,2352.0463538850886,17,18.5,13,6,418.25240499374536,7,-22.49543943962633,30.32072933462121,"""[1414.622265122265, 82.7685029436501, 52.45763367094306, 10.350574824950217, 945.6038961038961, 3.7115572967678814]""","""[-10.806946688206796, -27.284523015343566, -23.420558528322193, -23.561454878995267, -33.57260058440099, -15.094786777511295, -23.727205604604215]"""
eth,2327.1666666666665,2332.7281881906106,17,19.0,13,6,416.39810801792305,7,-23.66577998813267,30.071694755733724,"""[1414.622265122265, 82.7685029436501, 48.47591717308126, 3.9432210567727797, 945.6038961038961, 2.9748457078735773]""","""[-12.624394184168022, -27.284523015343566, -23.702624688475982, -24.444202266782913, -35.55057316250843, -17.7392554065152, -24.314887193134595]"""
eth,2327.1666666666665,2312.88210757736,17,19.5,13,6,415.54722358347675,7,-25.77160484621441,29.815854713451607,"""[1414.622265122265, 78.53437762825905, 48.47591717308126, 3.9432210567727797, 945.6038961038961, 2.103664416586317]""","""[-15.174509803921572, -27.284523015343566, -29.443227212201908, -26.569933388701504, -35.55057316250843, -19.746737841043895, -26.631729499779954]"""
